	id	posted_date	posted_days	review	review_rating
181	satsuma-bethesda	2015-01-31		Fish smell, yes $1 sushi, sit on pillows on floor or at a table  Tried the:  Sakie bombs Sushi  2, $1 sushi that one of us couldn't finish 	2.0
182	satsuma-bethesda	2013-08-16		Satsuma is a mainstay in Bethesda, and they really make an effort with their ramen offerings.  I decided to give Satsuma another try several years after my first visit, and I was glad that they have improved a bit regarding quality. I chose two nigiri (tako and albalone) as a primer and opted for the spicy miso ramen as a main. The nigiri were nothing special, but they did well enough to satisfy the casual sushi diner.  The ramen was actually very satisfying and rivals most other places in terms of the depth of flavor in the broth. The broth was a nice, milky affair with just the right amount of saltiness and heat. I was really drinking it all up, it was that good. The noodles were good - tender but firm enough to hold their own. The included toppings of corn, squid, sprouts,scallion, pork, and sesame were enough. A solid bowl of ramen, nothing to complain about at all.  The one area that Satsuma still struggles with is service, and this may only be exacerbated by the lack of clientele on a Thursday night. You'd imagine it to be a place that could pack the house regularly if their ramen offerings were great (especially since they're the only ones doing it in the immediate area), but having essentially one FOH staff running all the tables doesn't work too well. Luckily, there were only 3 occupied small tables and one larger group when I was dining in, so this was not a problem. However, Satsuma is in dire need of revitalization of the interior to really step up their presence. Maybe a more focused menu on specializing on their strong points would rekindle the excitement in Bethesda?  Anyway, give Satsuma another try if you're in the area. 	4.0
183	satsuma-bethesda	2014-12-13		I go to Satsuma at least once a week, I love this place. Quality vs price is very good and fresh. Its great for the nigiri sushi just for 1$ piece! 	4.0
184	satsuma-bethesda	2015-06-03		They messed up our order, brought the wrong food, brought food very slowly, complete disaster. 	2.0
185	satsuma-bethesda	2014-03-20		This is definitely my go to Japanese restaurant in Bethesda. $1 sushi specials (seems like all the time) is the reason why I come here. Very cozy feeling and the staff has always been friendly, patient, and kind.  The $1 sushi is always good... my favorites are white tuna, scallop, and eel.  Grilled mackerel entree (over veggies, a mix of zucchini, squash, onions and rice) is also a good options, the mackerel is grilled to perfection...  Miso soup warms you up! Veggie tempura is also really good... everything is fried perfectly.  You can't really go wrong with their options.  Located near the metro, with plenty of street parking/garage parking. 	4.0
186	satsuma-bethesda	2014-01-14		1$ nigiri sushi everynight! can't beat that price anytime. The ramens aren't bad either. I've never had the korean bbq because its very pricey for 3.5 oz of meat.   Even at 1$ nigiri the restaurant definitely still makes money thats undeniable. The only item they probably lose money on is selling Uni for $1. They offer everything for $1 scallop, sweet shrimp, uni, salmon roe, flying fish roe, salmon, yellowtail, tuna, jumbo lump crab, shrimp, eel, octopus, squid. They also offer fresh wasabi for $1  There is happy hour on different days like mon-thurs for korean bbq. between 5-6:30 I think its 40% off select meat and its a different meat each day. Check tip I put a picture there =p. The meats are very pricey for the portions. I don't think theres any other places that offer korean bbq near by so they can basically charge whatever they want.   They also sell beer and a large assortment of sakes!   I'm mainly here for the amazing deal on sushi $1 nigiri everyday, and all day. Dine in or carry out! 	3.0
187	satsuma-bethesda	2015-09-18		Surprised they had 1$ nigiri sushi, and pretty decent for the price.  Also they have a variety of ramen which hit the spot- would recommend the tonkotsu if you like pork bone stock.  The grilled mackerel was good as well.  Plan to return and try their yakinikku 	4.0
188	satsuma-bethesda	2014-01-19		Two words: BENTO BOX.  I've had the bento box four times now, and I can't get enough of it. - Miso soup: tastes like any other miso soup - Wasabi Ceasar salad: love it - Beans sprout/carrot salad: good - Gyoza: only one? I want more! - Shrimp/vegetable tempura: DIVINE - Rice: good portion - Grilled mackerel: perfection  You can't go wrong with any of the bento boxes. It's filling and worth the money. I'm always reminded of my parents' homemade food back in SoCal. My coworkers love coming here for lunch to get the bento boxes as well.  Other items I've tried. - Green tea ice cream: lower the price to $3 and I'll be happy - Tonkotsu ramen: $10 for a so-so ramen? Meh. If you like flavorful ramen, go for the Miso/Spicy Miso/Curry Tonkotsu ramen.  Satsuma is a great place for individuals, small groups, or even large groups. The atmosphere is calm and quiet, and they even have free Sakura Japanese newspaper! 	4.0
189	satsuma-bethesda	2014-07-26		"Came here for the pork belly ramen and it was delicious! While it may not be the most ""traditional,"" I liked it way better than any ramen I've ever had because the broth was extremely flavorful and not overly salty (the broth was actually drinkable as opposed to most other ramen I've had where the broth was so salty it wasn't drinkable). The pork belly was flavorful, tender, and melted in your mouth. The price was a bit more than I'm used to paying for ramen in California, but the taste was worth the cost ($12). I've been thinking about this ramen days after I had it.... "	5.0
190	satsuma-bethesda	2015-03-29		We have lived in Bethesda for more than a year now. Satsuma is definitely our favorite restaurant here. Very homy atmosphere, a lot of selections, very reasonable price, nice people, etc. It is not a place you will fell in love immediately, but it just gives you more and more surprise as you go more. Special sushi, tokuso ramen, grill by yourself, the tons, all delicious! 	5.0
191	satsuma-bethesda	2015-03-18		I'm going to keep coming back because the nigiri is $1/piece. The sushi quality is  better than what I've had since I've been down in the DC area, but I wouldn't say it's fresh. Service is good. The ramen is just OK, you may be disappointed by the one, singular slice of pork meat if you choose to order Tonkotsu ramen. 	4.0
192	satsuma-bethesda	2013-03-15		"Authentic Japanese food is always a delight for me living in the suburbs. This ain't your Benihana-everyone-HAPPY-GO-LUCKY restaurant, but your very quiet, cozy and just good food place. They honestly have a wide range of items for a Japanese restaurant from a Japanese bbq area to sushi to ramen to udon to rice bowls. Most restaurants pretty much just stick with one category.  We've tried all of the above and always come out satisfied. Their Happy Hour special for the Japanese BBQ is a really good deal so I'd go with that if you're an early bird. Sushi is made to order so it requires patience on your part. Ramen and udon is always perfect on a cold east coast day. My husband loves the Hamachi kama as well.  I like this place because it is authentic. Other Japanese restaurants in the area might get higher ratings because of their ""fabulous CrAzY rolls,"" which are as authentic as Taco Bell for Mexican food, but if that's your flavor than go there. "	4.0
193	satsuma-bethesda	2013-11-30		This spot deserves a lot more fanfare than it receives. There are many secrets about it that make it one of the best Japanese spots in the area.   First, the $1 nigiri special is the best deal on sushi you will find anywhere (even compared to other big cities). It is extremely fresh and includes pricey sushi such as uni, ikura, scallop, sweet shrimp (very different and tasty compared to its boiled counterpart) - all which would usually cost about $4 / piece. Tip: They may not charge you extra to have the sushi aburi (seared) - recommended for salmon / salmon belly and scallops! Second, they have a Japanese-style high-tech toilet (at least for the women)!   The BBQ is also very good, though sometimes a hit or miss depending on how they prepare the meat. The beefs are all very good, as well as the pork jowl or belly, though last time we went, the beef tongue was sliced in a way that made it tough. The Japanese appetizers are very tasty and satisfying. Surprisingly, my boyfriend swears by their bibimbap (and he lives in Korea now!) because of their delicious homemade sauce. There are some bizarre dessert options, but we're usually stuffed enough.  It looks like the place is going through some staff changes, and it's usually not too packed. So come support this place so we can all fuel our desire for cheap, good sushi (and BBQ)! 	5.0
194	satsuma-bethesda	2014-10-08		I always come here for the Japanese barbecue, in the room behind. It is always a fun surprise when I invite guests there just by looking at their face when the waitress asks them to ... remove their shoes! The room is beautiful, and the experience of sharing barbecue together is always a great moment. To be noted: the lunch BBQ formula is really worth the 12 USD! 	4.0
195	satsuma-bethesda	2015-07-22		I've come here often for their Ramen soup (I like their Tonkatsu, but others good as well)- pretty good for the east coast, but doesn't compare to LA. Their sushi is cheap, and fresh. Never tried the bbq. Nice little place, good prices, worth a try. 	4.0
196	satsuma-bethesda	2014-08-17		Ramen is pretty good. Cozy and seems clean. 	3.0
197	satsuma-bethesda	2013-08-05		I absolutely loved my visit to Satsuma. Why oh why did I discover you a year after I moved from Bethesda? They've been open for five years! Five years that I've been wasting my money and time in mediocre restaurant experiences in Bethesda. Five years!  Okay so all my favorite things are here - sushi, ramen and bbq. Right when you walk in you'll see regular seating, but if you go to the back, to the left, there is another room with tables that are separated by screens. You have to take yours shoes off and sort-of climb into the table, which has a smokeless grill in the center. At most, 4 people can sit at these tables comfortably, so plan accordingly if that's where you want to sit (and call for a reservation of course).  The service is where the review drops a star. Just not incredibly personalable or warm. The sushi is okay but not spectacular - but maybe I thought that because the ramen is off the chain. And the bbq meats are so juicy. Everything else we ordered was such a hit, except for the scallops. They have to be grilled in a metal tin and they tasted bitter. But with sushi, ramen AND bbq - for four people, the grand total for my visit to Satsuma was $100 (no alcohol). I can't even make sense of it.   I really cannot wait to go to back! 	4.0
198	satsuma-bethesda	2014-9-2		Best Ramen and BBQ in the area.  I would recommend to try the BBQ at this place and top it off with Ramen noodles.  The meat is fresh to BBQ and takes really top quality as described.	5.0
199	satsuma-bethesda	2015-2-12		Great place! 1 dollar per sushi, where else can u find? And it tastes sooo good! The ramen is very very nice! Uni sushi and tokuso ramen are my all time fav! You have to try this place!	5.0
200	satsuma-bethesda	2012-10-18		Satsuma probably has the best ramen in the area. In my quest to find great ramen like the ones in Cali, I must admit that there's no good ramen in MD. Satsuma isn't great in my opinion, but my top choice for local ramen joint.   Tonkotsu Ramen ($10) - 2 Chashu Pork, Egg, Bamboo Shoots, Seaweed with Tonkotsu Broth (Pork Bone Broth). The broth's pretty good &amp; the noodle has good consistency/texture; The meat's ok &amp; portion's very reasonable. I like the Miso Ramen better than Tonkotsu, it's a little bit sweeter.  Rice with Eel ($4) - Pretty dang good. For its price, it's definitely worth it.  Agedashi Tofu ($5) - Deep fried Tofu with Bonito flakes, Ginger and Scallions. The tofu's ok here, I've definitely had better.  Banana Tempura ($5.50) &amp; Ice Cream Tempura ($5.50) - Very delicious. Good combination of hot &amp; cold (deep fried batter &amp; ice cream). I especially like the Banana Tempura.  Taiyaki ($5.50)- Japanese Fish-Shaped Cake with Red Bean Paste for filling; comes with Green Tea Ice Cream. The cake's actually warm, not like the cold ones you get in the Asian stores. Regardless, it's pretty good.   Overall - Like I mentioned before, the ramen here isn't great. I gave it a 4 stars just because it's the best ramen I've found in MD so far. Btw, the song in the background's freaking annoying. The whole place sounds like X-Mas. I felt like I'm an elf in north pole, making toys for kids lol 	4.0
201	satsuma-bethesda	2013-07-27		How can you go wrong with summer happy hour special of $1/piece of Nigiri, free parking in the Bethesda parking garage on weekends, and location in downtown Bethesda which is walkable with little traffic?  The nigiri special wasn't just your stupid white fish or fake crab meat sushi.  The $1 special includes Ikura, Uni, Salmon belly, yellowtail belly, etc...therefore all fish!  Ordered the Chirashi, the sushi/sashimi bento box, the grilled fish bento box, and the tempura udon.  All looked good and tasted good, although next time, I probably won't order the Chirashi.  The spicy tuna hand roll was good as well.  Tea and water was replenished on a timely basis.  Salad and soup were good also.  Not very busy on a Saturday afternoon.  Next time, I will still order the sushi, but will try the bbq section with cow tongue and the ramen.  The lunch menu didn't have much with appetizers. 	4.0
202	satsuma-bethesda	2015-01-11		I like to try ramen from different cities in America and Japan and satsuma has great ramen.  Their yakiniku is really good as well.  I recommend the miso ramen or the tonkotsu ramen.  The noodles are very important for good ramen because good noodles can carry the broth up.  The noodles here are very good. 	4.0
203	satsuma-bethesda	2015-01-06		Location was close to the Double Tree Hotel in Bethesda were my girlfriend and I stayed for the New years. Decided to try this restaurant. Enjoyed the dollar sushi special , gyoza appetizer but I was really craving for some real Japanese Ramen so I ordered their Spicy miso ramen. For some reason, it didn't really live it to my expectation. I was expecting that authentic Japanese taste I've been looking for since I have lived in Japan for some time. The meat on my soup only came with 1 piece and it didn't smell freshly cooked at all. I would probably try another restaurant next time. 	3.0
204	satsuma-bethesda	2014-11-18		great authentic food, great sushi and ramen! the lunch box is also amazing, the only thing thats okay is the Gyu Don, i ordered it once, never again 	5.0
205	satsuma-bethesda	2015-06-08		This place is really good. I had the spicy miso ramen which is really good and some sushi. Service is a little slow though you would think they would bring the sushi before the ramen but no. Also you may want to ask for water they don't bring that neither. 	4.0
206	satsuma-bethesda	2014-11-28		First, we were told that we had to be in and out in less than an hour which was unbelievably rude as there were tables open. As this was our second try on a restaurant tonight, we reluctantly agreed. Second, the food was at best ok. Definitely not worth the $100 spent by 4 people. The overpriced omakase differed from the regular sashimi only due to the addition of dark brown uni that tasted old, just like the rest of the basic fish. The ramen tasted like overcooked Maruchen with added salt. Lastly, the service was terrible. Multiple requests for water and eyes rolled by the waitress when we asked for an additional dish (sorry the others were subpar). I should have known better once they advertised $1 sushi inside. Terrible. 	1.0
207	satsuma-bethesda	2013-06-28		Cutly decorated dinning area. Nice music playing, &amp; volume just right. At some restaurants they have the music playing so loud, &amp; I really don't like that.  The server/hostess was really nice &amp; helpful in explaining &amp; suggesting items. Very nice lady.  Everything I had was good 	4.0
208	satsuma-bethesda	2015-04-04		Excellent sushi! I lived in Japan two years and it was close.  Not as close as what you would pay in Japan, but definitely better prices than other sushi options in Bethesda.  I have not yet tried other dishes but will definitely give them another look. Be prepared to spend a long time there. Service is slow due to minimal wait staff. 	4.0
209	satsuma-bethesda	2012-11-25		I think Satsuma is a solid local Japanese restaurant.  They also offer ramen, which is a plus, although it is not on any of the on-line menus I've found.  Their ramen is $10, and they over Shoyo, Miso, Tonkatsu, and Shio.   I ordered the tonkatsu ramen and a soft shell crab app (not on the menu).  I'm still eating the tonkatsu ramen and I think its really tasty.  The broth is good and the noodles were a good consistency.  They are a bit thicker than the noodles they serve at Sakuramen and Toki Underground.  But they are not as big as udon noodles. I'm drinking the broth as I type, and I'll probably finish the whole thing in about a minute or two, so the ramen was definitely satisfying.  The soft shell crab was good too.  I think that's pretty hard to screw up since they really just fry it.  I thought the crab they gave me was a little bit on the smaller side though too.   All in all, I'd go back to Satsuma.  For ramen in the DC area, I think I like Rens, Satsuma, Toki, then Sakuramen.    This place is just around the corner from my gym, so I could totally see myself getting some sushi or ramen here after a nice workout.  LOL 	3.0
210	satsuma-bethesda	2012-12-17		It was Girls night out! I saw reviews for this place and decided to try it out. It was really cool!  We decided to try all 4 of the ramen since there were 4 of us. The 4 ramen that this place sells are Shio, Tonkatsu, Shoyu and Miso. All 4 broths were really good.  I thought the ramen was on par with Temari's. When you crave ramen, you want flavorful broth, al dente noodles, and some veggies. A great presentation doesn't hurt either. This soup had it all. Each soup was $10. I also got the Spicy Tuna roll which was something like $5.50. This roll was bright pink, just the perfect amount of spicy and tasted fresh off the fish. Yum!  I am most definitely coming back to try the bbq next time. It looked like fun.  I also promised to mention the Bidet. They have a Bidet, it made us laugh a lot and truly made our night. Maybe it can make your night too. Go try it if you've never sat on a bidet before. It might just change your life, or give you an unforgettable moment.  This place was as good as it gets for us. I think it had more to do with all the laughter and fun that I had with my friends but the food was good, the service was alright and the bidet topped the night off. So because of all this, it gets a 5 out of 5 stars. 	5.0
211	satsuma-bethesda	2014-06-16		Food: 3  Service: 2 Ambience: 2 Cleanliness:2  A place I wish was a five star review because I love Ramen and it would mean I have a goto ramen in my backyard.  I've only had their sushi and tonkotsu ramen. The sushi is average, and presentation is boring. Ramen broth has a rich porky flavor and is less salty than other ramen joints. noodles are done right, but I'm always amazed at the small amount of pork that comes with this dish. (I hope the owner is reading this) you cannot serve 2 oz of pork in a $11 bowl of ramen. Pork tenderloin is the cheapest meat you can buy so why you skimp on this I don't know. Everywhere else I get ramen, the pork ration is 2x to 3x the amount. Don't be so cheap with the pork.  Service here does not come with a smile from the numerous times I've been here. You order, they bring food, you pay bill and that is all you will get. The furniture and decor is in needs of a severe update. The restroom is not ideal.  Odd music selection as well. 	2.0
212	satsuma-bethesda	2015-03-14		Trying to hard to be too many things -- ok  bento and cheap sushi sit on the menu with Ramen. We turned up on a rainy Saturday afternoon and they were clearly unprepared for the amount if customers. There was a 25 minute lag on delivery between first and last entrees. Probably won't go back. 	2.0
213	satsuma-bethesda	2014-03-06		4.5 Stars: So far, best sushi I've had in Bethesda.  Better than Matuba (which has the best deal for lunch buffet/sushi train), definitely tastier than Hanaro (their happy hour prices are good but the quality of the sushi is unreliable), and more authentic and reasonably priced than Americanized Raku,   $1 Nigiri? Yes please, and the pieces were rather large.   We started off with some Tamago, a good barometer for how good the rest of the sushi will be. Tamago is difficult to make and thus easy to screw up, but we were impressed. So we had 2 rounds nigiri -- tuna, yellowtail, salmon, salmon belly, smoked salmon, octopus, and scallops. All fresh and delicious.   We then decided that since the sushi was great, we'd better try the hot food, so we order some Gyoza and Chicken Yakatori, both of which were fantastic compared to the underwhelming versions I've tasted at the other sushi restaurants in Bethesda.  And we weren't done yet, just when we were about to burst we decided to try some spicy ramen, which had a delicious hot broth with crunchy octopus, corn and soba noodles (option of soba or udon).   The server was very friendly and pleasant. The best part yet was, after ordering all of this food, some sake, and 2 glasses of wine and 3 beers, the check was only $77! Very reasonable.  Can't wait to go back. 	4.0
214	satsuma-bethesda	2014-05-29		$1 Nigri Sushi...need I say more?? And it's actually good too. I'm all about the smoked salmon and the plum wine. I just wonder how fresh the fish was. The plum wine is very sweet, almost but not quite as sweet as a dessert wine. It's great for sipping and chatting. The restaurant is pretty small but they can accommodate a very large party. The service was good and food came out at a reasonable time. The sushi didn't wow me, but it didn't disappoint either. I would only come back for the $1 Nigri sushi because that's a pretty good deal. Especially is my sushi budget is kinda tight. I wish the sushi prep was up front for the world to see instead of tucked in the back. I usually only like to eat sushi when I can see it being prepared. In either case, their sushi didn't make me sick so they must use sanitary techniques. 	3.0
215	satsuma-bethesda	2012-09-21		Been so long since I've been here and Yelp keeps reminding me to review this place so here goes!  Went to Satsuma a year ago with a couple of friends. The broth of each noodle bowl was pretty salty to my tasting and felt as though the noodles weren't fresh. The dumpling appetizer was pretty good. The place is pretty big as there's another back room from when you enter in.   I don't think the drive to Bethesda is all that worth it. I much rather wait to go to NYC for good ramen. Maybe I'm just a ramen brat. 	2.0
216	satsuma-bethesda	2014-05-31		I love sushi and I love not having to spend a lot of money so naturally I like going to this restaurant. $1 nigiri sushi all the time. One thing that i notice though is that the quality of the sushi changes depending on when you go. During one visit, I came around 7pm and ordered 22 pieces of various nigiri and the quality was top notch minus the uni (sea urchin but that's expected). I went  yesterday at 9:30pm and I would say that the quality of the fish was significantly lower. So my advice is try to go early if you want high quality fish. I've also had some of the Japanese bbq dishes that they offer in the other room. The price is really high and the portion is small compared to korean bbq but the quality of the beef is really high. I would definitely try a few dishes if you have the chance just to see the difference. This is probably one of my favorite Japanese restaurant in this area. 	4.0
217	satsuma-bethesda	2010-11-02		"Couldn't resist after getting my hair done next door. Scurried to recharge my parking meter, then accepted the luxury of choosing to sit where I could people-watch the passersby and read. Ordered some nigiri and tonkatsu ramen. I had to request the ramen menu brought to me, but I'm glad I saw the advertising signs for it from outside. Water was refilled once but the hot tea was not; service was cute and super polite but could have been more attentive considering how empty the place was. They paced me nicely, allowing me to enjoy my sweet shrimp, yellowtail, salmon, mackerel, and tuna before bringing out my ramen.  Sushi was cut generously, average quality, slightly coarse knifing on the tuna and yellowtail. Fresh ginger. Wouldn't come here just for a sushi fix, but definitely wouldn't mind ordering it alongside again. Ramen was slightly salty, but the broth was still drinkable. Soft bamboo strips, thick fish cakes, mound of finely chopped scallion, and a smattering of sesame seeds. Slightly soft noodles, slightly overcooked pork with an agreeable amount of fat left untrimmed.  Three and a half stars. Other patrons evidenced very white collar traffic in the neighborhood. I'd come again but I'll likely try their yakiniku, or at the very least another ramen style, now knowing that their tonkatsu ramen is not the ramen of my dreams (""Daikokuya has ruined me"" is going to be a familiar stamp in coming days, I fear). I was intrigued by their happy hour sushi offering, but from the final bill I don't think they applied the discount. I really need to start looking at receipts before I leave places.  Revisit: rounding down to shy of three stars for underwhelmingly average. Service still light, tea and miso still boiling hot. Curry tonkotsu didn't have much flavor depth, and the only improvement I tasted were the noodle quality. Lettuce with sparse spinach salad and sheet of nori have been traded in for spinach clumps, downgrading to a single fish cake, smaller cuts of pork, and only half an overdone egg. My eagerness to try their beef tongue, or spicy miso ramen (since it no longer has squid) is dwindling. No water offered. Skip the chirashi-- server looked baffled, arrived without wasabi or ginger, rice under-seasoned, fish quality gone down. Sesame seeds and roe, sugar soy marinated shiitake slices, garnishing spinach leaf. Tamago overcooked, unagi was fine, tuna chewy, salmon cut thinner than the rest. "	3.0
218	satsuma-bethesda	2014-07-31		Satsuma gets Five Stars for extreme value. It's not the most delicious sushi in the world and it's not the most gorgeous place to sit. The ramen isn't even that good.   But nowhere else in the world can you get nigiri sushi for $1. It's a truly unbelievable deal - any type of nigiri is $1/piece, so some items like toro (fatty tuna) or fatty yellowtail which typically go for $4 or $6/piece are only $1 at Satsuma. And if you do take-out, you don't even have to pay for an overpriced drink or give a tip since there's no service.  Satsuma is just about the best food deal around. I order about $50 worth once a month and it's quite a meal for 2 sushi lovers. 	5.0
219	satsuma-bethesda	2011-06-27		"I guess I'm just spoiled by LA ramen. When I was in Manhattan recently, I was able to find a place in Hell's Kitchen called Totto's which had some pretty good ramen. It compares favorably to the 600lb gorilla of NY ramen Ippudo's but I also heard that Ippudo's the ""ramen for white people."" Well after having tried it for myself, if it's true that Satsuma's got the best ramen for 50 miles, then I'm afraid that Satsuma's is probably more like the later...   Don't hate on me for saying this, there's nothing wrong with the ramen, but it just not memorable or particularly remarkable, it's just ok...   The tonkatsu ramen is made up of the requisite roast pork, albeit sliced a little thin and a little lean for my liking. I actually prefer the fattier pieces of pork like kurobota, thick cut and tasty like lardon. The hard egg and the bamboo shoots were good. There were (green) onions but I didn't remember any ginger. The broth was not greasy or salty, but I thought it was a bit plain and lacked any character. The noodles were the slightly wavy ""top ramen"" kind of average thickness for ramen and were cooked fine just past al dente. I ate everything, but I can't remember anything very distinctive about it...   Everyone seems to rave about their yakiniku too so I just had to try the Gyu Tan. The grilled thin sliced beef tongue was nice, ever so slightly chewy as grilled meat goes, and just slightly salty too, even a bit dry...   If this is any indication, there was only one other couple in the room during the time that I was there (an early Tuesday evening), so this place is far from being a hot spot as far as dining goes. Perhaps it's a bit off the beaten path, but I never thought that would stop people from going to a place that was really good...   The waitress who was the only one that seemed to be working the dining area was polite and attentive...   My tab for a bowl of ramen, a yakiniku dish, and a soft drink including tax and tip came out to $30. I don't think it was worth it... "	3.0
220	satsuma-bethesda	2014-06-30		I walked in here because I saw that they had $1 sushi. I ordered a bunch of sushi, and my dining companion ordered ramen. The ramen was meh. The sushi was meh, but hey, not bad for $1 sushi.   Then I went again. The $1 tuna was clearly bad. Bad enough that I spit it out in my napkin mid-chew. I told the waitress about it, but she didn't do anything about it, and she still charged us for it. Oh well. I guess you get what you pay for. 	3.0
221	satsuma-bethesda	2013-08-07		so I'm kind of all about noodles. I love pho and I dig on the noodle soups at A&amp;J's and Joe's Noodle House and I am totally okay with ramen joints popping up all around DC and the surrounding.   and of the locals, I've been to Ren's, I've been to Toki Underground, and I've been to Daikaya. Satsuma's ramen isn't the pinnacle of traditional form that Ren's is alleged to be. it's not breaking new noodle-y ground while paying homage to tradition like Daikaya, or attempting to revolutionize the dish like Toki.  what Satsuma's ramen is, is ten dollars for a perfectly serviceable bowl. what it is, is ten minutes' walk from my apartment. what it is, is as cheap and satisfying as ramen is supposed to be, with $1/piece nigiri and $2.50 stuffed onigiri rice balls to boot. we didn't try the grill or the sushi, and I don't think sushi will ever really be the point of a visit to Satsuma for us when we've got Matuba a block away, but the onigiri were pretty great.  service-wise: there was a person, and he took our order and brought the food to the table, all within reasonable spans of time. for this, he received a tip.  one low point: they played this one really energetic J-Pop track at high volume on repeat for the entire forty minutes I was there. it had been playing before I got there, it was probably not going to stop after I left. at first I thought it was a singles disc, you know, with remixes, maybe a karaoke track. nope. same track. on repeat. forty-plus minutes. that was...novel. 	3.0
222	satsuma-bethesda	2012-05-26		On the plus side they have multiple types of ramen. On the downside they dont have any spicy ramens nor the options for toppings. It is relatively cheap for the ramen though at 10 dollar.  Large sushi menu also, and a decent set of different other japanese foods.  So, meh, real meh. The grilled short ribs were overcooked and really bland.  The spicy tuna tasted overly of qp mayo and the fish was not tasty either  The miso had fresh tofu which was nice but meh otherwise  The ramen: like everyone says, the egg is fully hard boiled. There are very little veggie content here, just a lot of bean sprout. The broth was meh. The noodles softened after about 8 minutes of it being served. The pork tasted like beef. No nori, lots of corn...  Really a meh experience. My tummy cries 	2.0
223	satsuma-bethesda	2013-08-14		The house noodles and the kebabs (lamb and beef) were delicious! Their bubble tea is also a four star rating. I like that the offer milk teas with soy milk. It was gave the tea great flavor. The dumplings were just ok for me. We got the steamed seafood dumpling and the pork and leak dumpling (fried). The pork and leaks was my favorite of the two. I would suggest passing on the steamed.  The pricing is reasonable and I'll definitely be back for more. My only complaint, the wait time was intense and they didn't have enough servers. We ordered our bubble tea before we sat down and we didn't receive it until well after we were done eating, paid and waiting by the door. I don't mind waiting for good food and i will do that at Yuraku, Makoto, Jumbo Jumbo, etc. but i'm not sure this food was worth the wait. Still, I believe it earned a solid four star rating. 	4.0
224	satsuma-bethesda	2012-03-08		It's all about the ramen for me...don't bring me no sushi menu or that teriyaki crap. Bring me RAMEN, slaves.  And it was delicious. It's a good thing I don't live/work closer or I would become a ramen whale. I order agedashi at every Japanese eatery I go to but it wasn't that good here, kinda undercooked and under-seasoned. sad face.  Cozy, plenty of parking. 	4.0
225	satsuma-bethesda	2014-12-07		Came here on a weekend lunch. Sushi was OK. Ramen was OK, tonkatsu broth was underwhelming but the noodle was good. 	3.0
226	satsuma-bethesda	2014-10-17		I love the seating in the BBQ section. The food was delightful and I love their sushi special! It's a great place to hang out with your family. 	5.0
227	satsuma-bethesda	2012-01-27		"Went here while waiting for the dog to get groomed at PetSmart.  The reviews had been ravin', so Satsuma had been on my ""to try"" list for a while.  We enjoyed a Saturday lunch by the sun filled window of this small restaurant.  They had an extensive lunch menu (available on weekends too!) for good prices $8+.    Bento box had an amazingly unique variety-- very authentic with the pickled sprouts, seaweed, and shrimp gyoza treats that come with any box. I also loved that the teriyaki chicken was LIGHTLY coated in sauce.. I could actually taste the grilled chicken!  I don't like when restaurants drench the chicken in sauce.    Sushi was also fresh and tender.  Service was average, and the overall experience was one to remember.  We'll be back! "	4.0
228	satsuma-bethesda	2012-02-17		Walked in for dinner and there were more Japanese businessmen then I have seen since I was in Time Square..tables of them. We also knew someone from Tokyo who was invited here by a expat Japanese..Gotta be a good sign. It was. The sushi was very good, the service was also great. A bit on the expensive side.  I'll be back. 	4.0
229	satsuma-bethesda	2013-01-25		"Just had a Yakiniku tables with about 15 people.  The service was great, the foods were tasty, and the atmosphere was nice. Overall, 5 stars sincerely.  Personally, it was my third visit. Once at a similar gathering in 2011, then had a dinner with my fiance and friends recently. Every time, staff were helpful if you ask questions or make requests, although they are not the best in proactive services (which I appreciate. Many restaurants have waiters/waitresses ask ""how's everything/foods/etc.?"" too often).  Foods: We tried a variety of meats, starting off with tan-shio (salted tongue, though they have three varieties), kalbi, 'fatty' pork, and so on. Their assorted mushrooms and vegetables were surprisingly good too. Oystermushrooms soaking some of the grease  are juicy and flavorful. Grilled, yet still crispy, bell-peppers are refreshing while eating bunch of meats. Finally, the drinks: I'm not a big fun of Japanese beer, though their light tastes and the relatively strong carbonation make it a great match with the meats.  Services: It was my first time reserving seats for a group at Satsuma, but the owner was quite nice and efficient. From what I've heard, the owner *may* provide non-on-the-menu dishes if reserved in advance. I must try them sometime soon! We had a company of 1 year old baby (who was very quiet and nice, by the way), and other groups also had many young children. No one seemed to be bothered by the noises they made - I like that attitude the staff and customers shared.  Final remark: Don't be fooled by the rather unremarkable appearance of the building exterior. Inside, they have nice furniture and decorations  that give authentic Japanese 'izakaya' atmosphere. "	5.0
230	satsuma-bethesda	2013-03-16		I went here for their lunch special and everything seems nicely priced and the food was good and service was good also! Not really authentic japanese cuisine because the chefs were speak mandarin but nonetheless the food was good. 	4.0
231	satsuma-bethesda	2013-02-11		I went here on a Saturday night and didn't understand why it wasn't bumpin'.  We tried the skirt steak that we grilled ourselves, two types of ramen, a spider roll and a spicy tuna roll.  Everything was exceptional including the service, although this might have been because we were one of only four tables in the place.  I would recommend the steak, it was perfectly marinated and I enjoyed the indoor grilling experience.  The spider roll was the best spider roll I have ever eaten in my life.  I'm still dreaming about it every day and sad when it doesn't return my calls.  I am incredibly picky about my soft crabs and this roll was so filling, not to mention picturesque with all kinds of sauces and colorful caviar on it. 	5.0
